Join_Count,TARGET_FID,DataZone,DZName,LAName,SAPE2017,WAPE2017,Rankv2,Quintilev2,Decilev2,Vigintilv2,Percentv2,IncRate,IncNumDep,IncRankv2,EmpRate,EmpNumDep,EmpRank,HlthCIF,HlthAlcSR,HlthDrugSR,HlthSMR,HlthDprsPc,HlthLBWTPc,HlthEmergS,HlthRank,EduAttend,EduAttain,EduNoQuals,EduPartici,EduUniver,EduRank,GAccPetrol,GAccDTGP,GAccDTPost,GAccDTPsch,GAccDTSsch,GAccDTRet,GAccPTGP,GAccPTPost,GAccPTRet,GAccBrdbnd,GAccRank,CrimeCount,CrimeRate,CrimeRank,HouseNumOC,HouseNumNC,HouseOCrat,HouseNCrat,HouseRank,Shape_Leng,Local_Auth,x,y,geo_area,EU_zone_ag,NO2_2016,NO2_2020,NO2_change,FID_1,DataZone_1,LAName_1,SAPE2014,WASAPE2014,Rank,Quintile,Decile,Vigintile,Percentile,IncRate_1,IncNumDep_1,IncRank,EmpRate_1,EmpNumDep_1,EmpRank_1,HlthCIF_1,HlthAlcSR_1,HlthDrugSR_1,HlthSMR_1,HlthDprsPc_1,HlthLBWTPc_1,HlthEmrgSR,HlthRank_1,EduAttend_1,EduAttain_1,EduNoQuals_1,EduNEET,EduHESA,EduRank_1,GAccPetrol_1,GAccDTGP_1,GAccDTPost_1,GAccDTPsch_1,GAccDTRet_1,GAccDTSsch_1,GAccPTGP_1,GAccPTPost_1,GAccPTRet_1,GAccRank_1,CrimeCount_1,CrimeRate_1,CrimeRank_1,HouseNumOC_1,HouseNumNC_1,HouseOCrat_1,HouseNCrat_1,HouseRank_1,Shape_Leng_1,Shape_Area_1,Shape_Length,Shape_Area,GS_Ratio,VDL_Ratio,OBJECTID,DataZone_12,FREQUENCY,SUM_GreenArea,GreenRatio,VDL_Ratio16,VDL_Ratio20,VDL_Change,vdl_2016_summary_Rowid,vdl_2016_summary_OBJECTID,vdl_2016_summary_GLA_MAST_2,vdl_2016_summary_FREQUENCY,vdl_2016_summary_SUM_VDL_AREA,vdl_2020_summary_Rowid,vdl_2020_summary_OBJECTID,vdl_2020_summary_GLA_MAST_2,vdl_2020_summary_FREQUENCY,vdl_2020_summary_SUM_VDL_AREA
1,662,S01010420,Victoria Park - 01,Glasgow City,707,413,6064,5,9,18,87,4%,30,5341.000000000000000,3%,14,5504.000000000000000,65,39,23,60,12%,0%,69,5390,93%,6.360000000000000,26,0%,22%,6770,2.500000000000000,3.160000000000000,2.890000000000000,3.310000000000000,1.290000000000000,4.590000000000000,9.160000000000000,9.779999999999999,14.090000000000000,0%,4207,15,213,3204.000000000000000,36,6,5%,1%,5442.000000000000000,2480.170801910000137,373,254500,667500,1,24,17.266105000000000,14.693429999999999,-2.572700000000000,662,S01010420,Glasgow City,705.000000000000000,420.000000000000000,5926.000000000000000,5.000000000000000,9.000000000000000,17.000000000000000,85.000000000000000,0.050000000000000,40.000000000000000,4939.000000000000000,0.050000000000000,20.000000000000000,4930.000000000000000,70.000000000000000,7.225619442520000,0.000000000000000,75.000000000000000,0.110638297872000,0.000000000000000,71.772556808800005,5664.000000000000000,0.953917050700000,6.133333330000000,25.912727542900001,0.000000000000000,0.194444440000000,6779.000000000000000,1.908205366530000,2.648867577060000,2.837754527230000,2.768775765710000,4.740162324970000,1.183777648330000,10.944470065699999,9.112733652730000,12.423510993000001,4035.000000000000000,5.007541478130000,71.028957136599999,5873.000000000000000,36.000000000000000,6.000000000000000,0.050209205020900,0.008368200836820,5442.000000000000000,2480.170801910000137,166303.379557999985991,2480.170801909250713,166303.379557999985991,0.158765017683077,0.000000000000000,653,S01010420,27,124693.727358344520326,0.158764985339849,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
1,663,S01010421,Victoria Park - 02,Glasgow City,874,554,5703,5,9,17,82,4%,37,5347.000000000000000,4%,22,5163.500000000000000,50,67,53,58,14%,3%,67,5522,95%,6.460000000000000,28,1%,21%,6812,2.680000000000000,2.960000000000000,2.970000000000000,3.280000000000000,2.270000000000000,4.810000000000000,10.220000000000001,10.800000000000001,13.119999999999999,0%,3331,28,322,2048.000000000000000,43,16,5%,2%,5066.000000000000000,3011.625724800000171,373,254500,667500,1,24,17.266105000000000,14.693429999999999,-2.572700000000000,663,S01010421,Glasgow City,851.000000000000000,535.000000000000000,5995.000000000000000,5.000000000000000,9.000000000000000,18.000000000000000,86.000000000000000,0.040000000000000,35.000000000000000,5583.000000000000000,0.050000000000000,25.000000000000000,5035.000000000000000,50.000000000000000,50.954853421999999,69.357394624099996,80.000000000000000,0.117508813161000,0.033333333333300,68.551044934399997,5526.000000000000000,0.960264900700000,6.171428570000000,27.997853058899999,0.040000000000000,0.234234230000000,6713.000000000000000,1.864526520530000,2.520410407760000,2.858518016960000,2.343760534620000,4.528456078460000,2.094155432690000,10.202117533199999,8.862207649660000,10.295958957700000,4039.000000000000000,16.024132730000002,188.297681904000001,3758.000000000000000,43.000000000000000,16.000000000000000,0.048752834467100,0.018140589569200,5066.000000000000000,3011.625724800000171,297477.807809000019915,3011.625724804921902,297477.807809000019915,0.263762665013403,0.076114694274700,654,S01010421,33,207158.669575672567589,0.263762611279447,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
1,664,S01010422,Victoria Park - 03,Glasgow City,1156,752,4290,4,7,13,62,10%,112,3478.000000000000000,8%,59,3404.000000000000000,100,159,121,90,15%,2%,106,3105,94%,6.060000000000000,50,4%,23%,6284,1.670000000000000,1.480000000000000,1.660000000000000,2.840000000000000,1.880000000000000,4.200000000000000,3.910000000000000,5.610000000000000,12.170000000000000,0%,6591,24,209,3274.000000000000000,100,36,9%,3%,2896.000000000000000,3015.952406509999946,373,253500,667500,1,24,17.148225000000000,14.578290000000001,-2.569900000000000,664,S01010422,Glasgow City,1146.000000000000000,741.000000000000000,4155.000000000000000,3.000000000000000,6.000000000000000,12.000000000000000,60.000000000000000,0.120000000000000,135.000000000000000,3070.000000000000000,0.090000000000000,65.000000000000000,3411.000000000000000,100.000000000000000,121.965879286000003,72.530501622700001,66.000000000000000,0.138743455497000,0.043478260869600,112.761720115000003,3222.000000000000000,0.935361216700000,6.172413790000000,50.051930476599999,0.040000000000000,0.116751270000000,6131.000000000000000,1.322695315170000,1.196028989200000,1.583455884390000,1.950859326630000,4.507743942560000,1.547100477550000,4.734283097960000,6.445307855880000,9.888189381320000,6469.000000000000000,21.031674208100000,183.522462549000011,3809.000000000000000,100.000000000000000,36.000000000000000,0.092165898617500,0.033179723502300,2896.000000000000000,3015.952406509999946,244619.568006999994395,3015.952406509024058,244619.568006999994395,0.272478091410418,0.010462619960200,655,S01010422,35,214003.748036410979694,0.272478035900174,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
1,667,S01010425,Whiteinch - 03,Glasgow City,1073,769,343,1,1,1,5,32%,348,281.500000000000000,25%,188,287.000000000000000,225,264,237,104,27%,3%,135,409,74%,4.850000000000000,161,6%,3%,928,1.040000000000000,0.940000000000000,0.910000000000000,1.670000000000000,3.240000000000000,3.680000000000000,2.900000000000000,2.680000000000000,10.630000000000001,0%,6944,72,674,554.000000000000000,250,66,24%,6%,331.000000000000000,1818.762150139999903,373,253500,667500,1,24,17.148225000000000,14.578290000000001,-2.569900000000000,667,S01010425,Glasgow City,1049.000000000000000,747.000000000000000,328.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,5.000000000000000,0.330000000000000,345.000000000000000,291.000000000000000,0.270000000000000,205.000000000000000,328.000000000000000,235.000000000000000,252.475557842000001,176.245795737999998,78.000000000000000,0.245948522402000,0.104166666667000,147.174567515000007,404.000000000000000,0.720720720700000,4.200000000000000,160.781339624999987,0.150000000000000,0.035460990000000,512.000000000000000,0.959888930620000,0.961338157025000,0.855932655188000,0.882365413810000,4.647976614830000,2.581766746780000,2.095908439840000,2.675489355250000,9.903822676160001,6955.000000000000000,59.088989441899997,563.288745872000050,916.000000000000000,250.000000000000000,66.000000000000000,0.242248062016000,0.063953488372100,331.000000000000000,1818.762150139999903,95557.645376800006488,1818.762150139023561,95557.645376800006488,0.106330496379412,0.000000000000000,658,S01010425,18,83511.759194383208524,0.106330474716650,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
1,669,S01010427,Scotstoun North and East - 01,Glasgow City,1161,740,914,1,2,3,14,27%,315,646.000000000000000,20%,146,660.000000000000000,165,188,202,135,20%,5%,124,1285,86%,5.190000000000000,180,7%,7%,1959,3.660000000000000,1.470000000000000,1.520000000000000,3.160000000000000,3.970000000000000,1.100000000000000,5.220000000000000,6.410000000000000,3.280000000000000,0%,6787,35,303,2208.000000000000000,320,48,30%,5%,216.000000000000000,1901.032308229999899,373,252500,668500,1,24,14.460504999999999,12.210000000000001,-2.250500000000000,669,S01010427,Glasgow City,1044.000000000000000,637.000000000000000,635.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,10.000000000000000,0.300000000000000,320.000000000000000,429.000000000000000,0.260000000000000,165.000000000000000,409.000000000000000,180.000000000000000,197.224051613000000,201.629322239999993,103.000000000000000,0.191570881226000,0.000000000000000,143.512357027999997,1008.000000000000000,0.839181286500000,5.171428570000000,179.560493336000008,0.080000000000000,0.083916080000000,2121.000000000000000,3.494725531580000,1.670911862540000,1.410246922760000,2.449179236070000,1.558570181010000,3.534686145570000,5.487492896440000,6.338205152090000,4.603380872770000,6258.000000000000000,46.069381598800000,441.277601521000008,1444.000000000000000,320.000000000000000,48.000000000000000,0.303893637227000,0.045584045584000,216.000000000000000,1901.032308229999899,127956.523669000001973,1901.032308232815922,127956.523669000001973,0.035383562091902,0.000000000000000,660,S01010427,36,27790.178899513477518,0.035383554883186,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
1,670,S01010428,Scotstoun North and East - 02,Glasgow City,730,463,5417,4,8,16,78,7%,50,4323.000000000000000,4%,21,4863.000000000000000,70,151,63,55,15%,5%,72,4477,92%,5.730000000000000,47,0%,21%,6151,3.220000000000000,2.220000000000000,2.370000000000000,2.530000000000000,2.870000000000000,2.620000000000000,7.980000000000000,8.090000000000000,11.170000000000000,0%,5177,11,151,4165.000000000000000,35,11,5%,2%,5249.000000000000000,2692.535194290000163,373,253500,667500,1,24,17.148225000000000,14.578290000000001,-2.569900000000000,670,S01010428,Glasgow City,751.000000000000000,460.000000000000000,5599.000000000000000,5.000000000000000,9.000000000000000,17.000000000000000,81.000000000000000,0.060000000000000,50.000000000000000,4547.000000000000000,0.050000000000000,20.000000000000000,5100.000000000000000,70.000000000000000,33.323263854399997,0.000000000000000,66.000000000000000,0.141145139814000,0.000000000000000,79.421405882100004,4907.000000000000000,0.938775510200000,6.125000000000000,47.202638712700001,0.050000000000000,0.188524590000000,6312.000000000000000,3.225871336960000,2.001458790760000,2.249762236910000,2.034001097370000,3.375516184780000,2.925966176970000,7.072961857140000,7.875462026050000,10.967880477100000,4753.000000000000000,16.024132730000002,213.370608922000002,3395.000000000000000,35.000000000000000,11.000000000000000,0.047945205479500,0.015068493150700,5249.000000000000000,2692.535194290000163,233233.906599000009010,2692.535194287401282,233233.906599000009010,0.008983028109599,0.000000000000000,661,S01010428,6,7055.252311358601219,0.008983026279764,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
1,672,S01010430,Scotstoun North and East - 04,Glasgow City,937,640,890,1,2,3,13,27%,253,669.000000000000000,19%,118,839.000000000000000,170,223,262,124,20%,0%,144,1043,75%,5.190000000000000,183,6%,6%,1263,3.020000000000000,1.610000000000000,1.270000000000000,2.830000000000000,4.270000000000000,1.710000000000000,4.860000000000000,3.890000000000000,7.400000000000000,0%,6673,34,365,1722.000000000000000,221,29,26%,3%,387.000000000000000,1559.577763080000068,373,252500,667500,1,24,21.654109999999999,18.798060000000000,-2.856000000000000,672,S01010430,Glasgow City,914.000000000000000,621.000000000000000,576.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,9.000000000000000,0.300000000000000,275.000000000000000,454.000000000000000,0.240000000000000,150.000000000000000,543.000000000000000,190.000000000000000,207.931860070999988,251.750612253000014,112.000000000000000,0.198030634573000,0.065217391304300,138.076469221999986,867.000000000000000,0.714814814800000,4.730769230000000,183.077578915000004,0.190000000000000,0.064935060000000,739.000000000000000,3.035478062060000,1.319675315250000,1.300725986010000,2.440788539570000,2.674516804160000,3.842967790000000,3.664853657720000,4.381211877570000,6.435322002730000,6345.000000000000000,46.069381598800000,504.041374166000026,1123.000000000000000,221.000000000000000,29.000000000000000,0.258782201405000,0.033957845433300,387.000000000000000,1559.577763080000068,69822.325599100004183,1559.577763076405745,69822.325599100004183,0.022539190448318,0.000000000000000,663,S01010430,17,17702.235099512774468,0.022539185856398,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
1,673,S01010431,Scotstoun North and East - 05,Glasgow City,675,445,6758,5,10,20,97,3%,17,6206.000000000000000,3%,14,5732.000000000000000,35,26,23,70,13%,7%,71,6261,0%,6.590000000000000,27,1%,27%,6924,2.330000000000000,1.600000000000000,1.950000000000000,1.860000000000000,2.230000000000000,3.250000000000000,6.250000000000000,6.210000000000000,13.949999999999999,0%,6136,13,194,3500.000000000000000,33,3,5%,0%,5733.000000000000000,1949.592178339999919,373,253500,667500,1,24,17.148225000000000,14.578290000000001,-2.569900000000000,673,S01010431,Glasgow City,688.000000000000000,449.000000000000000,6625.000000000000000,5.000000000000000,10.000000000000000,19.000000000000000,95.000000000000000,0.020000000000000,15.000000000000000,6340.000000000000000,0.030000000000000,15.000000000000000,5848.000000000000000,40.000000000000000,46.963885325100001,42.756819226700003,53.000000000000000,0.122093023256000,0.000000000000000,66.898102628399997,6089.000000000000000,0.974358974400000,6.357142860000000,26.584257752100001,0.040000000000000,0.231404960000000,6846.000000000000000,2.411024170000000,1.882195280000000,2.200453573040000,1.179643098500000,4.056099288210000,2.130313900000000,6.338600058560000,6.356321417260000,13.470014227100000,5604.000000000000000,24.036199095000001,349.363358939000022,2009.000000000000000,33.000000000000000,3.000000000000000,0.047142857142900,0.004285714285710,5733.000000000000000,1949.592178339999919,122697.378393999999389,1949.592178344636523,122697.378393999999389,0.141004440467571,0.000000000000000,664,S01010431,30,110744.605533422509325,0.141004411741202,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
1,676,S01010434,Scotstoun South and West - 03,Glasgow City,620,453,195,1,1,1,3,40%,249,74.000000000000000,26%,117,216.000000000000000,210,506,265,136,25%,5%,172,273,72%,4.360000000000000,207,6%,5%,442,2.510000000000000,1.400000000000000,0.740000000000000,2.400000000000000,4.030000000000000,2.090000000000000,3.780000000000000,2.340000000000000,8.779999999999999,0%,6903,17,275,2463.000000000000000,151,10,24%,2%,581.000000000000000,1290.104221269999925,373,252500,667500,1,24,21.654109999999999,18.798060000000000,-2.856000000000000,676,S01010434,Glasgow City,641.000000000000000,467.000000000000000,144.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,3.000000000000000,0.430000000000000,275.000000000000000,45.000000000000000,0.300000000000000,140.000000000000000,230.000000000000000,240.000000000000000,339.193404504000000,210.891976289000013,84.000000000000000,0.204368174727000,0.046511627907000,192.380703270999987,272.000000000000000,0.650000000000000,4.450000000000000,206.895402923999995,0.150000000000000,0.053846150000000,268.000000000000000,2.553829811800000,1.037861039890000,0.741637248851000,2.061064018320000,3.112944624400000,3.740050761680000,3.142568188820000,2.344847481670000,8.251155544050000,6833.000000000000000,46.069381598800000,718.711101385000006,555.000000000000000,151.000000000000000,10.000000000000000,0.242375601926000,0.016051364366000,581.000000000000000,1290.104221269999925,40265.088939000001119,1290.104221267769617,40265.088939000001119,0.022429598221004,0.119497612124000,667,S01010434,17,17616.161583541474101,0.022429593651635,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
1,685,S01010443,Yoker North - 01,Glasgow City,559,370,2928,3,5,9,42,13%,72,2704.500000000000000,7%,25,3831.000000000000000,125,88,80,91,22%,4%,110,2415,72%,5.300000000000000,169,4%,7%,1590,2.430000000000000,2.130000000000000,2.000000000000000,2.430000000000000,5.790000000000000,3.190000000000000,7.510000000000000,7.160000000000000,8.070000000000000,0%,5123,7,126,4635.000000000000000,132,13,24%,2%,548.000000000000000,1645.871805580000000,373,251500,669500,1,24,12.094500000000000,10.241830000000000,-1.852700000000000,685,S01010443,Glasgow City,575.000000000000000,349.000000000000000,2268.000000000000000,2.000000000000000,4.000000000000000,7.000000000000000,33.000000000000000,0.150000000000000,85.000000000000000,2253.000000000000000,0.110000000000000,40.000000000000000,2748.000000000000000,150.000000000000000,92.220097752300006,52.222699665299999,104.000000000000000,0.191304347826000,0.090909090909100,111.266415010000003,1997.000000000000000,0.698412698400000,5.478260870000000,169.341031931000003,0.050000000000000,0.090909090000000,2005.000000000000000,2.314308070910000,2.256180341820000,1.915963608730000,2.390465627550000,3.572347735450000,5.822292075000000,7.263018148380000,7.154981767050000,7.934981870650000,4315.000000000000000,20.030165912499999,348.350711521999983,2016.000000000000000,132.000000000000000,13.000000000000000,0.240000000000000,0.023636363636400,548.000000000000000,1645.871805580000000,72721.709114099998260,1645.871805582334900,72721.709114099998260,0.068227118810873,0.000000000000000,676,S01010443,9,53585.442659872998775,0.068227104911823,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
1,686,S01010444,Yoker North - 02,Glasgow City,660,402,1383,1,2,4,20,20%,135,1383.000000000000000,15%,59,1538.000000000000000,200,167,24,120,24%,0%,158,732,69%,5.430000000000000,185,4%,7%,1321,2.350000000000000,1.230000000000000,1.170000000000000,1.630000000000000,5.640000000000000,3.110000000000000,5.350000000000000,4.570000000000000,8.840000000000000,0%,6609,19,289,2343.000000000000000,141,7,21%,1%,968.000000000000000,2384.659791359999872,373,251500,669500,1,24,12.094500000000000,10.241830000000000,-1.852700000000000,686,S01010444,Glasgow City,670.000000000000000,406.000000000000000,990.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,15.000000000000000,0.210000000000000,140.000000000000000,1304.000000000000000,0.190000000000000,80.000000000000000,1102.000000000000000,215.000000000000000,131.865874816999991,94.501142643799994,109.000000000000000,0.238805970149000,0.050000000000000,149.702698203000011,599.000000000000000,0.687804878000000,5.000000000000000,184.973059433000003,0.110000000000000,0.008474580000000,494.000000000000000,2.343848518980000,1.377413328760000,1.118142338110000,1.716512817180000,3.601888305470000,5.645636986840000,5.222999991120000,4.504284645690000,8.861700719290001,6081.000000000000000,21.031674208100000,313.905585196000004,2303.000000000000000,141.000000000000000,7.000000000000000,0.205839416058000,0.010218978102200,968.000000000000000,2384.659791359999872,184533.329960000002757,2384.659791361703810,184533.329960000002757,0.083243245208138,0.000000000000000,677,S01010444,14,65379.078300255692739,0.083243228250313,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
1,689,S01010447,Knightswood West - 01,Glasgow City,1029,710,512,1,1,2,8,31%,321,335.000000000000000,25%,172,290.000000000000000,215,320,188,96,28%,2%,123,514,75%,5.700000000000000,174,5%,16%,2362,3.370000000000000,1.090000000000000,1.290000000000000,1.890000000000000,5.920000000000000,4.100000000000000,5.030000000000000,5.370000000000000,13.699999999999999,0%,6121,28,273,2478.000000000000000,261,20,25%,2%,483.000000000000000,2195.850160710000182,373,252500,669500,1,24,12.582644999999999,10.623749999999999,-1.958900000000000,689,S01010447,Glasgow City,1051.000000000000000,697.000000000000000,553.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,8.000000000000000,0.300000000000000,315.000000000000000,462.000000000000000,0.250000000000000,170.000000000000000,506.000000000000000,200.000000000000000,287.364512863000016,104.289409813000006,141.000000000000000,0.258801141770000,0.070175438596500,141.262411985000000,460.000000000000000,0.740350877200000,5.258064520000000,173.915968291000013,0.160000000000000,0.049261080000000,1266.000000000000000,3.529966550100000,1.239562309850000,1.258149318770000,2.064267747600000,4.790572203060000,5.618727900460000,5.040554581450000,5.315807467540000,14.028472711599999,5334.000000000000000,53.079939668199998,505.042242322999982,1117.000000000000000,261.000000000000000,20.000000000000000,0.253891050584000,0.019455252918300,483.000000000000000,2195.850160710000182,147571.160873999993782,2195.850160708049316,147571.160873999993782,0.086605345783210,0.000000000000000,680,S01010447,16,68019.665367662004428,0.086605328140394,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
1,690,S01010448,Knightswood West - 02,Glasgow City,855,597,2547,2,4,8,37,15%,129,2232.000000000000000,10%,61,2603.000000000000000,145,92,18,93,21%,9%,104,2290,80%,5.330000000000000,128,3%,4%,2288,3.290000000000000,1.480000000000000,1.230000000000000,1.590000000000000,6.000000000000000,3.970000000000000,5.760000000000000,4.250000000000000,10.250000000000000,3%,5566,20,235,2934.000000000000000,106,11,12%,1%,2571.500000000000000,2662.386717949999820,373,251500,669500,1,24,12.094500000000000,10.241830000000000,-1.852700000000000,690,S01010448,Glasgow City,842.000000000000000,567.000000000000000,2829.000000000000000,3.000000000000000,5.000000000000000,9.000000000000000,41.000000000000000,0.150000000000000,125.000000000000000,2266.000000000000000,0.120000000000000,70.000000000000000,2482.000000000000000,150.000000000000000,28.902518495900001,0.000000000000000,119.000000000000000,0.193586698337000,0.083333333333300,104.646674111999999,2461.000000000000000,0.862348178100000,5.473684210000000,128.051375938999996,0.040000000000000,0.078431370000000,3308.000000000000000,3.307613722640000,1.579693153080000,1.138402227370000,1.552387170900000,4.585850589060000,6.124040832380000,5.870195007990000,4.217124496680000,10.530110678800000,5454.000000000000000,9.013574660630001,107.049580293000005,5156.000000000000000,106.000000000000000,11.000000000000000,0.123399301513000,0.012805587892900,2571.500000000000000,2662.386717949999820,151693.913762999989558,2662.386717949630111,151693.913762999989558,0.039673872675673,0.000000000000000,681,S01010448,20,31159.780251949498052,0.039673864593660,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
1,692,S01010450,Knightswood East - 01,Glasgow City,777,485,1359,1,2,4,20,21%,161,1341.000000000000000,16%,77,1249.000000000000000,165,121,220,122,25%,3%,105,1342,83%,4.500000000000000,153,11%,6%,1262,4.160000000000000,1.920000000000000,1.970000000000000,2.620000000000000,5.310000000000000,4.680000000000000,7.140000000000000,5.200000000000000,13.779999999999999,0%,4247,15,194,3492.000000000000000,156,27,20%,3%,773.000000000000000,2371.832552089999808,373,252500,669500,1,24,12.582644999999999,10.623749999999999,-1.958900000000000,692,S01010450,Glasgow City,783.000000000000000,499.000000000000000,1024.000000000000000,1.000000000000000,2.000000000000000,3.000000000000000,15.000000000000000,0.270000000000000,210.000000000000000,706.000000000000000,0.190000000000000,95.000000000000000,1229.000000000000000,175.000000000000000,117.285962670999993,153.826049963000003,124.000000000000000,0.243933588761000,0.121212121212000,123.077318904999998,964.000000000000000,0.800000000000000,4.700000000000000,153.315075156000006,0.120000000000000,0.056910570000000,1431.000000000000000,3.725243418900000,2.028319005110000,1.890469338020000,2.560461869280000,5.505408897510000,4.848557164290000,7.278694120560000,5.194291236600000,14.057311734000001,3537.000000000000000,19.028657616899999,243.022447214000010,3036.000000000000000,156.000000000000000,27.000000000000000,0.199233716475000,0.034482758620700,773.000000000000000,2371.832552089999808,145869.883035000006203,2371.832552093740560,145869.883035000006203,0.067017604713593,0.000000000000000,683,S01010450,28,52635.492706869488757,0.067017591060908,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
1,693,S01010451,Knightswood East - 02,Glasgow City,851,565,361,1,1,2,6,32%,276,281.500000000000000,29%,161,123.000000000000000,190,176,335,141,30%,15%,129,538,80%,6.330000000000000,151,14%,13%,3243,4.280000000000000,2.320000000000000,2.310000000000000,2.420000000000000,4.540000000000000,2.720000000000000,6.890000000000000,5.370000000000000,8.680000000000000,0%,5101,55,649,587.000000000000000,158,6,19%,1%,1223.000000000000000,2170.282002869999815,373,252500,668500,1,24,14.460504999999999,12.210000000000001,-2.250500000000000,693,S01010451,Glasgow City,881.000000000000000,558.000000000000000,284.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,5.000000000000000,0.350000000000000,310.000000000000000,197.000000000000000,0.320000000000000,180.000000000000000,150.000000000000000,195.000000000000000,289.498570981999990,290.084141285999976,136.000000000000000,0.261066969353000,0.111111111111000,145.167780832999995,394.000000000000000,0.788043478300000,5.040000000000000,151.236608877999998,0.250000000000000,0.090909090000000,1581.000000000000000,3.924545146700000,1.941390641200000,1.655486109080000,1.531995509200000,3.318434193000000,3.838811344830000,6.560451359800000,5.406921295690000,10.723295722400000,5247.000000000000000,54.081447963800002,613.864335570999970,781.000000000000000,158.000000000000000,6.000000000000000,0.190591073583000,0.007237635705670,1223.500000000000000,2170.282002869999815,119387.595241000002716,2170.282002868154450,119387.595241000002716,0.031619539862352,0.000000000000000,684,S01010451,31,24833.923368482475780,0.031619533420453,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
1,695,S01010453,Knightswood East - 04,Glasgow City,761,571,491,1,1,2,8,31%,237,343.000000000000000,24%,138,296.000000000000000,170,337,214,191,20%,0%,138,887,75%,5.130000000000000,157,3%,5%,1537,4.930000000000000,1.460000000000000,1.990000000000000,2.840000000000000,5.290000000000000,2.160000000000000,4.000000000000000,4.180000000000000,8.869999999999999,0%,5771,41,541,866.000000000000000,143,17,22%,3%,703.000000000000000,1665.440752250000060,373,252500,668500,1,24,14.460504999999999,12.210000000000001,-2.250500000000000,695,S01010453,Glasgow City,729.000000000000000,529.000000000000000,320.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,5.000000000000000,0.320000000000000,235.000000000000000,323.000000000000000,0.290000000000000,155.000000000000000,261.000000000000000,205.000000000000000,320.501591103000010,141.349268448999993,145.000000000000000,0.201646090535000,0.032786885245900,149.022918483000012,576.000000000000000,0.695652173900000,4.200000000000000,157.072130751000003,0.230000000000000,0.078947370000000,554.000000000000000,4.657260547670000,1.106424050260000,1.915765765240000,2.155331032890000,3.104196207210000,4.306950993510000,4.005307863780000,5.161861846400000,10.351861860700000,5811.000000000000000,61.092006033200001,838.024774117999982,396.000000000000000,143.000000000000000,17.000000000000000,0.215361445783000,0.025602409638600,703.000000000000000,1665.440752250000060,63353.910768499998085,1665.440752253294022,63353.910768499998085,0.034758130145398,0.000000000000000,686,S01010453,35,27298.965899509479641,0.034758123063988,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
1,697,S01010455,Knightswood Park West - 01,Glasgow City,886,593,50,1,1,1,1,41%,361,62.000000000000000,36%,208,18.000000000000000,290,405,378,167,35%,8%,163,23,74%,5.310000000000000,201,2%,2%,940,3.170000000000000,3.160000000000000,2.940000000000000,2.690000000000000,5.380000000000000,3.940000000000000,8.279999999999999,10.710000000000001,9.730000000000000,0%,3161,53,601,684.000000000000000,152,57,16%,6%,908.000000000000000,1927.085026219999918,373,252500,669500,1,24,12.582644999999999,10.623749999999999,-1.958900000000000,697,S01010455,Glasgow City,917.000000000000000,578.000000000000000,71.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,0.410000000000000,375.000000000000000,69.000000000000000,0.380000000000000,220.000000000000000,37.000000000000000,255.000000000000000,267.348338806000015,209.661346908000013,138.000000000000000,0.310796074155000,0.111111111111000,145.576961987999994,142.000000000000000,0.742857142900000,4.500000000000000,200.825693656999988,0.160000000000000,0.026785710000000,390.000000000000000,2.954923475320000,2.819883562900000,3.172725567330000,1.986144624280000,4.288820907110000,4.876421958550000,7.862077996230000,10.320493624499999,9.919585907789999,2877.000000000000000,56.084464555099999,611.608119465999948,785.000000000000000,152.000000000000000,57.000000000000000,0.161358811040000,0.060509554140100,908.000000000000000,1927.085026219999918,115332.168814000004204,1927.085026218953999,115332.168814000004204,0.116578450432568,0.000000000000000,688,S01010455,38,91560.481812568890746,0.116578426683058,0.000000000000000,0.000000000000000,0.000000000000000,,,,,,,,,,
